signal_id,timestamp,signal_action,signal_type,signal_price,status,skip_reason,consecutive_losses,win_streak,current_capital,has_open_position,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_EMA_8,feature_EMA_21,feature_EMA_50,feature_RSI,feature_MACD,feature_MACD_signal,feature_MACD_hist,feature_ATR,feature_BB_width,feature_ema8_vs_ema21,feature_price_vs_ema50,feature_returns_1min,feature_hour,feature_minute,feature_day_of_week,feature_has_open_position,feature_consecutive_losses,feature_win_streak,feature_capital
6144,2020-03-17 09:32:00,BUY,BUY_MODERATE,9198.0,EXECUTED,,1,0,1448439.9999999972,True,9167.65,9198.0,9167.65,9198.0,0.0,9127.217767960337,9126.469149841403,9164.306666810246,56.21091743589179,-12.208674636332944,-26.24030480543832,14.031630169105377,38.828571428571585,0.02361659845982879,0.748618118934246,0.00367658290089512,0.327225130890052,9.0,32.0,1.0,False,1.0,0.0,1448439.9999999972
6145,2020-03-17 09:54:00,BUY,BUY_STRONG,9353.15,GENERATED,,0,1,1494984.9999999972,False,9314.15,9353.8,9302.75,9353.15,0.0,9304.874413324962,9266.349826512982,9230.104306913267,67.66368158199649,36.36663964001491,32.22998842870573,4.136651211309179,28.657142857142908,0.013195249491868625,38.52458681198004,0.013330910355430436,0.4532297993222967,9.0,54.0,1.0,False,0.0,1.0,1494984.9999999972
6146,2020-03-17 09:54:00,BUY,BUY_STRONG,9353.15,EXECUTED,,0,1,1494984.9999999972,True,9314.15,9353.8,9302.75,9353.15,0.0,9304.874413324962,9266.349826512982,9230.104306913267,67.66368158199649,36.36663964001491,32.22998842870573,4.136651211309179,28.657142857142908,0.013195249491868625,38.52458681198004,0.013330910355430436,0.4532297993222967,9.0,54.0,1.0,False,0.0,1.0,1494984.9999999972
6147,2020-03-17 09:57:00,BUY,BUY_STRONG,9318.75,GENERATED,,1,0,1482084.9999999974,False,9323.55,9325.9,9308.1,9318.75,0.0,9315.600444129577,9281.19690196317,9240.993400758674,57.33624662722021,35.129622836111594,34.14994617683658,0.9796766592750146,25.33571428571434,0.013248654522122254,34.40354216640662,0.008414311737842128,-0.055770354838891034,9.0,57.0,1.0,False,1.0,0.0,1482084.9999999974
6148,2020-03-17 09:57:00,BUY,BUY_STRONG,9318.75,EXECUTED,,1,0,1482084.9999999974,True,9323.55,9325.9,9308.1,9318.75,0.0,9315.600444129577,9281.19690196317,9240.993400758674,57.33624662722021,35.129622836111594,34.14994617683658,0.9796766592750146,25.33571428571434,0.013248654522122254,34.40354216640662,0.008414311737842128,-0.055770354838891034,9.0,57.0,1.0,False,1.0,0.0,1482084.9999999974
6149,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6150,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6151,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6152,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6153,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6154,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6155,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6156,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6157,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6158,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6159,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6160,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6161,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6162,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6163,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6164,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6165,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6166,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6167,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6168,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1469859.9999999972,False,,,,,,,,,,,,,,,,,,,,,,,,
6169,2020-03-17 10:25:00,BUY,BUY_MODERATE,9365.85,GENERATED,,2,0,1469859.9999999972,False,9344.45,9369.9,9342.65,9365.85,0.0,9342.766681094927,9332.498504891777,9303.616492002495,59.611681516186195,11.296082700011539,11.099233883866725,0.1968488161448132,18.671428571428805,0.006022429173852985,10.268176203149778,0.006689173833745343,0.22418645464372666,10.0,25.0,1.0,False,2.0,0.0,1469859.9999999972
6170,2020-03-17 10:25:00,BUY,BUY_MODERATE,9365.85,EXECUTED,,2,0,1469859.9999999972,True,9344.45,9369.9,9342.65,9365.85,0.0,9342.766681094927,9332.498504891777,9303.616492002495,59.611681516186195,11.296082700011539,11.099233883866725,0.1968488161448132,18.671428571428805,0.006022429173852985,10.268176203149778,0.006689173833745343,0.22418645464372666,10.0,25.0,1.0,False,2.0,0.0,1469859.9999999972
6171,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6172,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6173,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6174,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6175,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6176,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6177,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6178,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6179,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1461103.749999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6180,2020-03-17 10:54:00,BUY,BUY_MODERATE,9379.5,GENERATED,,3,0,1461103.749999997,False,9370.55,9379.7,9362.1,9379.5,0.0,9370.869484920426,9366.467616254162,9348.673206364127,48.74197014963517,4.817729927488472,4.581396785919601,0.23633314156887053,15.585714285714207,0.004969152675828258,4.401868666263908,0.0032974511949874774,0.08536520300912454,10.0,54.0,1.0,False,3.0,0.0,1461103.749999997
6181,2020-03-17 10:54:00,BUY,BUY_MODERATE,9379.5,EXECUTED,,3,0,1461103.749999997,True,9370.55,9379.7,9362.1,9379.5,0.0,9370.869484920426,9366.467616254162,9348.673206364127,48.74197014963517,4.817729927488472,4.581396785919601,0.23633314156887053,15.585714285714207,0.004969152675828258,4.401868666263908,0.0032974511949874774,0.08536520300912454,10.0,54.0,1.0,False,3.0,0.0,1461103.749999997
6182,,NO_SIGNAL,,0.0,NO_SIGNAL,,4,0,1454544.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6183,2020-03-17 10:58:00,SELL,SELL_MODERATE,9345.15,GENERATED,,4,0,1454544.999999997,False,9349.15,9357.25,9345.15,9345.15,0.0,9362.610293140368,9364.54711512476,9350.549646850275,43.570546310693615,0.9118973185777577,3.7637855228236825,-2.851888204245925,16.48928571428574,0.005630400785992633,-1.9368219843927363,-0.0005774683900100497,-0.05561289149604853,10.0,58.0,1.0,False,4.0,0.0,1454544.999999997
6184,2020-03-17 10:58:00,SELL,SELL_MODERATE,9345.15,EXECUTED,,4,0,1454544.999999997,True,9349.15,9357.25,9345.15,9345.15,0.0,9362.610293140368,9364.54711512476,9350.549646850275,43.570546310693615,0.9118973185777577,3.7637855228236825,-2.851888204245925,16.48928571428574,0.005630400785992633,-1.9368219843927363,-0.0005774683900100497,-0.05561289149604853,10.0,58.0,1.0,False,4.0,0.0,1454544.999999997
6185,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6186,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6187,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6188,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6189,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6190,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1459419.999999997,False,,,,,,,,,,,,,,,,,,,,,,,,
6191,2020-03-17 11:12:00,SELL,SELL_STRONG,9286.9,GENERATED,,0,1,1459419.999999997,False,9254.45,9287.2,9253.05,9286.9,0.0,9277.029505196142,9303.419098990002,9322.528420250777,36.8180513904866,-24.185433707583798,-20.605516981627872,-3.5799167259559255,20.007142857143272,0.018198955649803266,-26.389593793859603,-0.003821755069513544,0.36202909200941935,11.0,12.0,1.0,False,0.0,1.0,1459419.999999997
6192,2020-03-17 11:12:00,SELL,SELL_STRONG,9286.9,EXECUTED,,0,1,1459419.999999997,True,9254.45,9287.2,9253.05,9286.9,0.0,9277.029505196142,9303.419098990002,9322.528420250777,36.8180513904866,-24.185433707583798,-20.605516981627872,-3.5799167259559255,20.007142857143272,0.018198955649803266,-26.389593793859603,-0.003821755069513544,0.36202909200941935,11.0,12.0,1.0,False,0.0,1.0,1459419.999999997
6193,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1492438.7499999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6194,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1492438.7499999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6195,2020-03-17 11:33:00,SELL,SELL_STRONG,9225.3,GENERATED,,0,2,1492438.7499999967,False,9200.8,9227.7,9195.3,9225.3,0.0,9223.973799733692,9246.088755085648,9278.037780409586,41.290107075917454,-22.107552777166347,-20.50904596787553,-1.598506809290818,15.492857142857117,0.010675977934525434,-22.11495535195536,-0.005684152366887463,0.2548400593358924,11.0,33.0,1.0,False,0.0,2.0,1492438.7499999967
6196,2020-03-17 11:33:00,SELL,SELL_STRONG,9225.3,EXECUTED,,0,2,1492438.7499999967,True,9200.8,9227.7,9195.3,9225.3,0.0,9223.973799733692,9246.088755085648,9278.037780409586,41.290107075917454,-22.107552777166347,-20.50904596787553,-1.598506809290818,15.492857142857117,0.010675977934525434,-22.11495535195536,-0.005684152366887463,0.2548400593358924,11.0,33.0,1.0,False,0.0,2.0,1492438.7499999967
6197,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1483907.4999999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6198,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1483907.4999999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6199,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1483907.4999999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6200,2020-03-17 11:47:00,BUY,BUY_MODERATE,9264.75,GENERATED,,1,0,1483907.4999999967,False,9263.85,9268.8,9262.95,9264.75,0.0,9251.872470748815,9244.454785138627,9261.830751862293,65.76035106279285,0.3349861277056334,-7.336976162242855,7.671962289948488,14.010714285714,0.008983645293641816,7.417685610187618,0.0003151912635759313,0.007016331861708913,11.0,47.0,1.0,False,1.0,0.0,1483907.4999999967
6201,2020-03-17 11:47:00,BUY,BUY_MODERATE,9264.75,EXECUTED,,1,0,1483907.4999999967,True,9263.85,9268.8,9262.95,9264.75,0.0,9251.872470748815,9244.454785138627,9261.830751862293,65.76035106279285,0.3349861277056334,-7.336976162242855,7.671962289948488,14.010714285714,0.008983645293641816,7.417685610187618,0.0003151912635759313,0.007016331861708913,11.0,47.0,1.0,False,1.0,0.0,1483907.4999999967
6202,2020-03-17 12:32:00,BUY,BUY_MODERATE,9297.2,GENERATED,,0,1,1496076.249999997,False,9292.7,9298.5,9291.7,9297.2,0.0,9290.446493768164,9287.360596342185,9282.570812622458,60.63260724436473,2.9698021119511395,2.5229243572722657,0.4468777546788738,9.296428571428285,0.0030085511711903197,3.0858974259790557,0.0015759844630163222,0.045195308296586134,12.0,32.0,1.0,False,0.0,1.0,1496076.249999997
6203,2020-03-17 12:32:00,BUY,BUY_MODERATE,9297.2,EXECUTED,,0,1,1496076.249999997,True,9292.7,9298.5,9291.7,9297.2,0.0,9290.446493768164,9287.360596342185,9282.570812622458,60.63260724436473,2.9698021119511395,2.5229243572722657,0.4468777546788738,9.296428571428285,0.0030085511711903197,3.0858974259790557,0.0015759844630163222,0.045195308296586134,12.0,32.0,1.0,False,0.0,1.0,1496076.249999997
6204,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1490976.2499999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6205,2020-03-17 12:42:00,SELL,SELL_MODERATE,9279.1,GENERATED,,1,0,1490976.2499999967,False,9283.25,9287.6,9277.75,9279.1,0.0,9292.447046127083,9293.27140322531,9287.851321746148,48.44972789488585,1.540127247091732,4.094087862109292,-2.5539606150175604,9.439285714285688,0.004740543342315718,-0.8243570982267556,-0.0009422331864483713,-0.048472575294067344,12.0,42.0,1.0,False,1.0,0.0,1490976.2499999967
6206,2020-03-17 12:42:00,SELL,SELL_MODERATE,9279.1,EXECUTED,,1,0,1490976.2499999967,True,9283.25,9287.6,9277.75,9279.1,0.0,9292.447046127083,9293.27140322531,9287.851321746148,48.44972789488585,1.540127247091732,4.094087862109292,-2.5539606150175604,9.439285714285688,0.004740543342315718,-0.8243570982267556,-0.0009422331864483713,-0.048472575294067344,12.0,42.0,1.0,False,1.0,0.0,1490976.2499999967
6207,2020-03-17 13:04:00,BUY,BUY_MODERATE,9294.25,GENERATED,,2,0,1485294.999999997,False,9279.35,9294.8,9279.35,9294.25,0.0,9277.289474225174,9276.890448247754,9279.6842582762,59.11899494774609,-1.4493140712329478,-3.5523641771710177,2.10305010593807,10.699999999999818,0.0032560397669437863,0.399025977420024,0.001569637642661048,0.1686676869355308,13.0,4.0,1.0,False,2.0,0.0,1485294.999999997
6208,2020-03-17 13:04:00,BUY,BUY_MODERATE,9294.25,EXECUTED,,2,0,1485294.999999997,True,9279.35,9294.8,9279.35,9294.25,0.0,9277.289474225174,9276.890448247754,9279.6842582762,59.11899494774609,-1.4493140712329478,-3.5523641771710177,2.10305010593807,10.699999999999818,0.0032560397669437863,0.399025977420024,0.001569637642661048,0.1686676869355308,13.0,4.0,1.0,False,2.0,0.0,1485294.999999997
6209,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1501907.4999999967,False,,,,,,,,,,,,,,,,,,,,,,,,
6210,2020-03-17 13:07:00,BUY,BUY_MODERATE,9330.3,GENERATED,,0,1,1501907.4999999967,False,9336.9,9340.3,9325.95,9330.3,0.0,9303.994636020896,9289.295453228966,9284.968269383093,69.26370863827921,8.561354977578958,0.9879474157064161,7.573407561872542,14.235714285714105,0.009100882204214913,14.69918279193007,0.004882270924542187,-0.08834347944809418,13.0,7.0,1.0,False,0.0,1.0,1501907.4999999967
6211,2020-03-17 13:07:00,BUY,BUY_MODERATE,9330.3,EXECUTED,,0,1,1501907.4999999967,True,9336.9,9340.3,9325.95,9330.3,0.0,9303.994636020896,9289.295453228966,9284.968269383093,69.26370863827921,8.561354977578958,0.9879474157064161,7.573407561872542,14.235714285714105,0.009100882204214913,14.69918279193007,0.004882270924542187,-0.08834347944809418,13.0,7.0,1.0,False,0.0,1.0,1501907.4999999967
6212,2020-03-17 13:14:00,BUY,BUY_MODERATE,9310.95,GENERATED,,1,0,1494651.2499999972,False,9315.4,9315.4,9309.15,9310.95,0.0,9317.091051820022,9305.06120633106,9294.082863327598,66.38507795610872,11.253522881057506,9.86430506274132,1.3892178183161867,14.642857142857142,0.01156584257344465,12.029845488961655,0.001814825294807365,-0.04669736884478359,13.0,14.0,1.0,False,1.0,0.0,1494651.2499999972
6213,2020-03-17 13:14:00,BUY,BUY_MODERATE,9310.95,EXECUTED,,1,0,1494651.2499999972,True,9315.4,9315.4,9309.15,9310.95,0.0,9317.091051820022,9305.06120633106,9294.082863327598,66.38507795610872,11.253522881057506,9.86430506274132,1.3892178183161867,14.642857142857142,0.01156584257344465,12.029845488961655,0.001814825294807365,-0.04669736884478359,13.0,14.0,1.0,False,1.0,0.0,1494651.2499999972
6214,2020-03-17 13:31:00,SELL,SELL_MODERATE,9280.3,GENERATED,,2,0,1483157.4999999967,False,9299.7,9300.05,9269.2,9280.3,0.0,9312.835482620465,9315.489659257697,9306.3174073901,34.979345049565126,1.8867004909425305,6.914308117903939,-5.027607626961409,12.03214285714239,0.005961351770492755,-2.6541766372320126,-0.002795671612214723,-0.20485302736213962,13.0,31.0,1.0,False,2.0,0.0,1483157.4999999967
6215,2020-03-17 13:31:00,SELL,SELL_MODERATE,9280.3,EXECUTED,,2,0,1483157.4999999967,True,9299.7,9300.05,9269.2,9280.3,0.0,9312.835482620465,9315.489659257697,9306.3174073901,34.979345049565126,1.8867004909425305,6.914308117903939,-5.027607626961409,12.03214285714239,0.005961351770492755,-2.6541766372320126,-0.002795671612214723,-0.20485302736213962,13.0,31.0,1.0,False,2.0,0.0,1483157.4999999967
6216,2020-03-17 13:34:00,SELL,SELL_MODERATE,9296.85,GENERATED,,3,0,1476951.2499999963,False,9288.45,9305.95,9288.3,9296.85,0.0,9301.345638599203,9309.28813618159,9304.511283458382,36.06100708918673,-3.1399997679418448,2.4356160924363492,-5.5756158603781945,12.746428571428234,0.007486579145937102,-7.942497582387659,-0.000823394504556263,0.09636193326802989,13.0,34.0,1.0,False,3.0,0.0,1476951.2499999963
6217,2020-03-17 13:34:00,SELL,SELL_MODERATE,9296.85,EXECUTED,,3,0,1476951.2499999963,True,9288.45,9305.95,9288.3,9296.85,0.0,9301.345638599203,9309.28813618159,9304.511283458382,36.06100708918673,-3.1399997679418448,2.4356160924363492,-5.5756158603781945,12.746428571428234,0.007486579145937102,-7.942497582387659,-0.000823394504556263,0.09636193326802989,13.0,34.0,1.0,False,3.0,0.0,1476951.2499999963
6218,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490796.2499999963,False,,,,,,,,,,,,,,,,,,,,,,,,
6219,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490796.2499999963,False,,,,,,,,,,,,,,,,,,,,,,,,
6220,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490796.2499999963,False,,,,,,,,,,,,,,,,,,,,,,,,
6221,2020-03-17 13:50:00,SELL,SELL_MODERATE,9254.7,GENERATED,,0,1,1490796.2499999963,False,9239.6,9254.7,9236.25,9254.7,0.0,9258.75057953093,9274.78956859047,9287.329893796572,35.984088011813384,-14.0912891426251,-11.235712669693923,-2.855576472931178,11.189285714285818,0.0064767559447708265,-16.038989059539745,-0.0035133772752452552,0.16993181080204867,13.0,50.0,1.0,False,0.0,1.0,1490796.2499999963
6222,2020-03-17 13:50:00,SELL,SELL_MODERATE,9254.7,EXECUTED,,0,1,1490796.2499999963,True,9239.6,9254.7,9236.25,9254.7,0.0,9258.75057953093,9274.78956859047,9287.329893796572,35.984088011813384,-14.0912891426251,-11.235712669693923,-2.855576472931178,11.189285714285818,0.0064767559447708265,-16.038989059539745,-0.0035133772752452552,0.16993181080204867,13.0,50.0,1.0,False,0.0,1.0,1490796.2499999963
6223,2020-03-17 14:09:00,SELL,SELL_MODERATE,9200.95,GENERATED,,0,2,1510952.4999999963,False,9218.2,9220.15,9199.15,9200.95,0.0,9224.618836159792,9238.51565545754,9258.90478672853,33.42732012985641,-13.487493082466244,-12.043377658827408,-1.444115423638836,13.63571428571387,0.005311211987989664,-13.896819297748152,-0.006259356593838139,-0.19958023071040554,14.0,9.0,1.0,False,0.0,2.0,1510952.4999999963
6224,2020-03-17 14:09:00,SELL,SELL_MODERATE,9200.95,EXECUTED,,0,2,1510952.4999999963,True,9218.2,9220.15,9199.15,9200.95,0.0,9224.618836159792,9238.51565545754,9258.90478672853,33.42732012985641,-13.487493082466244,-12.043377658827408,-1.444115423638836,13.63571428571387,0.005311211987989664,-13.896819297748152,-0.006259356593838139,-0.19958023071040554,14.0,9.0,1.0,False,0.0,2.0,1510952.4999999963
6225,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6226,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6227,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6228,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6229,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6230,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6231,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6232,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1501896.2499999965,False,,,,,,,,,,,,,,,,,,,,,,,,
6233,2020-03-17 14:22:00,SELL,SELL_MODERATE,9195.3,GENERATED,,1,0,1501896.2499999965,False,9198.95,9200.65,9194.25,9195.3,0.0,9203.644020770978,9214.973574498248,9237.424270505842,40.87935357531243,-12.181408578455375,-12.175388953116016,-0.00601962533935918,16.18928571428608,0.007049921287752722,-11.32955372726974,-0.004560174922390581,-0.036961744594365964,14.0,22.0,1.0,False,1.0,0.0,1501896.2499999965
6234,2020-03-17 14:22:00,SELL,SELL_MODERATE,9195.3,EXECUTED,,1,0,1501896.2499999965,True,9198.95,9200.65,9194.25,9195.3,0.0,9203.644020770978,9214.973574498248,9237.424270505842,40.87935357531243,-12.181408578455375,-12.175388953116016,-0.00601962533935918,16.18928571428608,0.007049921287752722,-11.32955372726974,-0.004560174922390581,-0.036961744594365964,14.0,22.0,1.0,False,1.0,0.0,1501896.2499999965
6235,,NO_SIGNAL,,0.0,NO_SIGNAL,,2,0,1489877.499999996,False,,,,,,,,,,,,,,,,,,,,,,,,
6236,2020-03-17 14:35:00,BUY,BUY_MODERATE,9219.85,GENERATED,,2,0,1489877.499999996,False,9226.4,9241.4,9219.85,9219.85,0.0,9193.746782589415,9192.673281767768,9214.23296066392,55.30967896786045,-5.711159846410737,-12.912971296645157,7.20181145023442,21.11428571428574,0.01001960142731119,1.0735008216470305,0.000609604658365015,-0.08128010750648729,14.0,35.0,1.0,False,2.0,0.0,1489877.499999996
6237,2020-03-17 14:35:00,BUY,BUY_MODERATE,9219.85,EXECUTED,,2,0,1489877.499999996,True,9226.4,9241.4,9219.85,9219.85,0.0,9193.746782589415,9192.673281767768,9214.23296066392,55.30967896786045,-5.711159846410737,-12.912971296645157,7.20181145023442,21.11428571428574,0.01001960142731119,1.0735008216470305,0.000609604658365015,-0.08128010750648729,14.0,35.0,1.0,False,2.0,0.0,1489877.499999996
6238,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6239,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6240,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6241,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6242,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6243,,NO_SIGNAL,,0.0,NO_SIGNAL,,3,0,1474933.7499999958,False,,,,,,,,,,,,,,,,,,,,,,,,
6244,2020-03-17 14:45:00,SELL,SELL_MODERATE,9166.3,GENERATED,,3,0,1474933.7499999958,False,9179.55,9179.55,9165.25,9166.3,0.0,9184.077618044787,9189.297339623556,9205.791077804033,51.430612462178324,-5.278136112981883,-4.602378317174509,-0.6757577958073746,19.14642857142839,0.008767856394304167,-5.2197215787691675,-0.004289808172949994,-0.14923747276689436,14.0,45.0,1.0,False,3.0,0.0,1474933.7499999958
6245,2020-03-17 14:45:00,SELL,SELL_MODERATE,9166.3,EXECUTED,,3,0,1474933.7499999958,True,9179.55,9179.55,9165.25,9166.3,0.0,9184.077618044787,9189.297339623556,9205.791077804033,51.430612462178324,-5.278136112981883,-4.602378317174509,-0.6757577958073746,19.14642857142839,0.008767856394304167,-5.2197215787691675,-0.004289808172949994,-0.14923747276689436,14.0,45.0,1.0,False,3.0,0.0,1474933.7499999958
6246,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6247,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6248,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6249,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6250,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6251,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6252,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6253,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6254,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
6255,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,1490649.9999999956,False,,,,,,,,,,,,,,,,,,,,,,,,
